,ACH-000828,ACH-000117,ACH-000017,ACH-000554,ACH-000276,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000725,ACH-000643,ACH-000711,ACH-000248,ACH-000857,ACH-002499,ACH-000196,ACH-000258,ACH-000691,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000876,ACH-000668,ACH-002921,ACH-001396,ACH-001419,ACH-001389,ACH-001683,ACH-002400,ACH-000568,ACH-000111,ACH-000621,ACH-000755,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000859,ACH-000927,ACH-000768,ACH-000349,ACH-001662,ACH-001393,ACH-000573,ACH-000783,ACH-000759,ACH-000910,ACH-000147,ACH-000930,ACH-000624,ACH-000699,ACH-000044,ACH-000352,ACH-001390,ACH-001388,ACH-001395,ACH-000536,ACH-000642,ACH-001819,ACH-002401,ACH-000212,ACH-000849,ACH-000097,ACH-000288,ACH-001820,ACH-002399,ACH-001391,ACH-000934
ZNF436,2.45845294,2.2000617981,2.5741934776,2.6123194695,2.3632354736,2.6930541992,3.1355185509,2.9579107761,2.5901589394,2.5470030308,2.5175478458,2.317078352,2.7908470631,3.1520373821,1.8689869642,2.6988341808,2.864522934,1.8885270357,3.5716526508,3.2965984344,2.6404056549,2.6550197601,2.0351839066,2.4781227112,4.0117549896,2.0729222298,2.444476366,2.7417776585,3.8551325798,3.7439780235,3.4236118793,1.7281337976,4.5327968597,4.3187432289,2.3722751141,2.3172693253,3.4369506836,3.0252821445,1.518509984,3.5071983337,4.1258411407,3.6604838371,2.6800160408,3.3132805824,2.330552578,4.1667232513,4.6424589157,3.5242266655,2.2867925167,3.121134758,2.5103163719,3.2416830063,2.6813907623,3.595921278,3.1976232529,3.953609705,2.281119585,1.1823426485,1.7002266645,3.5739197731,3.0537993908,2.7159745693,3.7916891575,2.6782634258,3.561778307,3.2331242561,2.8433930874,4.6394867897,3.6668360233,2.7134099007,3.250752449
GDF5,0.0097527606,0.0,0.0090375291,0.0107039427,0.2967369556,0.0,0.0144767025,0.0300846007,0.0189004708,0.0405979007,0.0308007747,0.0307781771,0.071298629,0.0283428282,0.3992761075,1.4431557655,0.0,0.0204232596,0.009325671,0.390329808,0.1512197852,0.0621438213,0.0,0.0,0.0563143864,0.0,0.0,0.0,0.0157601647,0.0,0.1611859947,0.0530737899,0.781457901,0.0626163408,0.0,0.0425476879,0.0210575163,0.0930733383,0.0346411355,0.0060495031,0.0175471157,1.9383046627,2.3843011856,0.0079805162,2.2655208111,0.0762402862,4.2247581482,0.0,0.0311297849,0.0,0.0,0.0196108315,0.0,4.6387166977,0.0307033267,0.0,0.0,0.162705034,0.0,0.0240189098,0.3975259066,0.0,0.0,0.4922582805,0.0459195971,0.0432955027,1.490724206,0.0228095204,0.0,0.1463658661,0.0
DYNLRB1,7.5714945793,6.8430166245,8.8556070328,7.0269217491,7.8844943047,8.5556783676,6.97828722,8.1541042328,7.5523614883,7.2331404686,7.5182518959,7.1866493225,8.5404996872,7.8593482971,6.7645664215,8.2974252701,6.77298069,7.7071242332,7.6095628738,7.5894265175,7.929400444,7.6660890579,8.3682355881,7.8992300034,7.294482708,7.9234404564,7.4948554039,7.7204904556,7.2890872955,6.8265991211,6.9692425728,9.089799881,7.0370855331,8.2381706238,6.4643316269,6.9260826111,8.8536243439,6.5205087662,7.3279390335,8.3765420914,6.8004727364,10.0931406021,8.5534992218,8.2559251785,7.0598959923,6.4116873741,7.7978820801,7.7914233208,7.926117897,7.6837735176,8.1478204727,8.944691658,6.9127335548,7.9145646095,8.1779079437,7.4528427124,6.7064890862,4.7366104126,7.7098970413,8.2189073563,6.2459101677,8.8661260605,6.8262815475,8.2126379013,7.5445933342,6.9771881104,8.3572883606,6.7044429779,6.8890838623,5.7442336082,8.2586603165
KDM5C,5.5307326317,5.4631223679,5.7323560715,5.4676089287,4.9951224327,5.6305541992,6.297604084,5.1998176575,5.1168885231,5.7554616928,8.7272806168,3.599067688,5.5104904175,6.2624483109,4.0234684944,5.5341424942,3.6138851643,6.1736950874,4.9988183975,4.259950161,5.1484909058,3.9067847729,3.4959509373,6.107489109,4.5542082787,5.9918460846,3.6319890022,3.3000533581,5.1777024269,4.9158935547,4.6149926186,5.5954322815,6.6900677681,5.9158887863,5.0486679077,5.3351578712,5.422000885,3.8267214298,5.3504900932,5.9161014557,6.2631845474,5.3858761787,5.5168190002,5.1979165077,4.412856102,4.1110730171,6.1319022179,5.2713770866,6.0411663055,5.8325204849,5.4011421204,5.49132061,3.6145920753,4.4531488419,5.6467905045,6.160141468,4.0434055328,2.369301796,4.2394514084,4.633960247,5.8879246712,6.6966338158,3.6714406013,4.3988838196,5.1396946907,5.4329829216,5.0277557373,4.9566931725,3.9207220078,4.4228315353,6.5234441757
CAPNS1,8.4969301224,9.5891981125,8.4379062653,8.1906394958,8.7421312332,8.6013031006,8.5730142593,8.9047880173,8.7138404846,7.6111059189,8.9247236252,7.943780899,8.8245134354,8.4161596298,8.0466108322,8.5611009598,8.6539487839,8.0258541107,7.8923912048,7.8411426544,9.1922016144,8.9255838394,8.9780807495,9.2017316818,8.9232978821,8.7972240448,7.9949698448,9.7262248993,7.8133835793,8.5461959839,8.3218336105,7.7009115219,8.303319931,9.2840232849,7.8522362709,8.5484247208,8.8880310059,7.536775589,8.1707258224,8.2609853745,9.2107954025,7.9180583954,9.1595077515,8.508480072,8.8569698334,8.0779323578,7.5626392365,7.9184398651,8.1338663101,8.5448026657,7.7377882004,7.6719512939,5.8356714249,8.7154369354,7.9376034737,8.4950637817,7.0894980431,4.7087554932,8.3303966522,9.0372943878,7.3749351501,8.6368713379,8.8217201233,8.7930402756,8.7638731003,7.9106726646,8.7052593231,8.4792509079,8.3716411591,7.2444400787,8.804227829
KIRREL2,0.0129133062,0.0921830758,0.0185202342,0.0087780086,0.6737056375,0.3012305796,1.6136448383,0.9113287926,0.0482557192,0.0491037741,0.0,0.0,0.0364344046,0.0305267777,0.0,0.228959024,0.0339240469,0.0,0.7508620024,0.0,0.0570218191,0.0417308062,0.0,0.009974855,0.0615149327,0.0,0.0,0.0259019453,0.2426122576,0.0,0.0355746448,0.0418989845,0.0089572407,1.4887566566,0.0,0.010045059,0.0,0.120091781,0.0114111928,0.0536757894,0.0,0.0,0.0348509811,0.0068954471,0.2326865345,0.0,1.3427026272,0.0,0.3193462491,0.0223649722,0.013565165,2.3218357563,0.6422080398,2.9998557568,0.934235692,0.0,0.0327116549,0.0,0.0,0.0,0.3719190061,0.0,0.0,0.0596044734,0.1075579897,0.036010921,1.7599015236,0.0908656195,0.0,0.0996156931,0.1349660903
FRMD8,3.9893388748,2.6884534359,5.4097132683,4.312599659,4.5927920341,4.6017560959,4.7209243774,4.9472498894,4.228249073,4.7060055733,4.5796871185,3.4220702648,4.6135435104,4.7910690308,3.4947867393,4.9155831337,3.7458934784,4.2441563606,5.9429459572,4.6055593491,4.1879973412,3.9051101208,2.6773300171,4.8062672615,4.6041245461,3.8018414974,3.4447638988,3.433713913,3.996316433,2.8592061996,3.7147400379,3.5632925034,5.5088629723,4.3112196922,4.4504590034,4.8499641418,3.5348832607,3.025190115,7.5292663574,4.4238805771,4.6349301338,4.9188394547,4.3011484146,4.9613637924,2.3458533287,4.050031662,3.9294691086,4.7924180031,3.7458395958,3.9629561901,4.4834547043,5.3137321472,3.6346979141,4.7268586159,4.0060286522,6.0599718094,3.1030862331,2.4340250492,2.2742824554,3.5987462997,4.5776767731,3.0382518768,4.3115177155,4.3060216904,4.8293118477,4.1852321625,5.1073532104,4.8924102783,3.5831699371,2.8874239922,4.3406262398
BCL2L12,5.4130153656,6.0540475845,5.9631271362,5.2763142586,6.2352099419,5.1352391243,5.6716160774,6.2304854393,5.5875601768,5.7392053604,6.0503058434,4.896697998,6.4730319977,5.7803916931,5.5574560165,5.3650274277,5.1555466652,3.4273769855,5.4400587082,6.6151161194,5.1307001114,5.5728926659,4.0538153648,5.3158669472,6.12053442,5.0091767311,4.3484945297,6.4857149124,5.149702549,5.7399344444,5.561393261,5.1930503845,6.0108289719,5.1918506622,5.1533880234,6.0365099907,5.3028712273,5.4679088593,5.7501721382,4.780462265,6.1269068718,5.5519404411,6.0256137848,5.7334952354,5.2735381126,3.9499738216,4.8884167671,5.7310910225,4.7617640495,5.7390270233,5.2107901573,5.0865459442,5.5677342415,5.1947689056,3.7875368595,6.5345859528,5.0664811134,1.2159767151,4.0149888992,6.3455309868,4.6476540565,5.6796970367,5.2197804451,7.7947669029,6.0763540268,5.6606063843,5.8529601097,5.16040802,5.7073950768,5.6054348946,5.6599359512
NSRP1,3.537283659,3.8111217022,5.988764286,3.8281238079,5.8663716316,4.5541834831,5.147005558,5.3341426849,3.957552433,4.4158463478,6.6606945992,4.3794131279,5.0671653748,5.4049677849,4.0426707268,5.249232769,4.9601593018,4.5686950684,4.4039359093,4.7066965103,4.4327454567,5.7085542679,3.8537662029,4.9966373444,4.2949810028,5.294878006,4.6630430222,5.0405945778,4.4820222855,5.1716470718,5.0767726898,5.8663663864,4.5464806557,5.2089657784,4.3244075775,3.806385994,3.9442305565,4.8780632019,5.2272558212,4.2312555313,5.0252017975,5.0728216171,5.4742999077,4.8256230354,4.1527352333,4.1876649857,4.6826295853,4.8080401421,4.2645215988,5.142291069,5.4179434776,4.8007602692,3.911260128,4.9707431793,3.8174903393,3.5652194023,4.5568156242,2.7946612835,4.0359139442,4.8577570915,4.9744744301,4.7940988541,5.3867797852,4.6822080612,4.9204888344,4.5837836266,4.7159318924,5.5470023155,4.8808321953,4.3576221466,5.4880456924
UXT,6.3963685036,6.4754171371,6.3101239204,5.1179151535,5.5501093864,5.7172431946,6.1321797371,6.3197951317,6.4627118111,6.5771584511,5.029841423,5.7095112801,6.7913193703,6.9389677048,6.1360578537,6.6981492043,5.5466198921,6.4142827988,6.8560147285,4.6100916862,5.7212743759,6.0236678123,5.5350484848,6.3989624977,5.1490521431,6.6075878143,5.2038865089,6.8376908302,6.2917251587,6.3516426086,6.2420344353,6.5480017662,5.1897335052,7.6007232666,6.0782146454,6.5569705963,6.1744003296,5.5300674438,6.2810211182,6.6406440735,6.5073156357,6.6863045692,7.0777983665,6.8634428978,4.0738458633,5.5909042358,6.9519491196,6.0114822388,6.1837863922,6.4916272163,6.6009268761,6.3351168633,5.4877662659,6.1800284386,6.9334192276,7.1966562271,6.1776108742,3.0564448833,6.7678799629,6.2105622292,5.0356063843,8.5074539185,6.1864748001,6.4711256027,6.2264046669,7.2374010086,6.7464337349,5.6833205223,6.3486113548,7.0295853615,6.7508206367
SGPP1,2.3896136284,5.6673812866,4.0610847473,4.6817698479,3.6134610176,3.437271595,4.1213302612,4.6147685051,3.4469165802,5.0140385628,2.5325314999,3.3613078594,5.1657791138,5.0982260704,3.3116497993,4.4779105186,1.2749652863,3.8920607567,1.8716622591,3.3979713917,4.2261075974,5.3015108109,2.9059514999,2.3310544491,1.4188753366,1.571608901,4.1014986038,4.2250051498,5.4087524414,5.3531079292,5.9364919662,4.055560112,0.1594535261,3.5769937038,2.9042084217,3.0713627338,3.4561555386,3.4099652767,4.1043281555,1.2141062021,4.2745747566,3.3197176456,4.351911068,0.1175660565,1.2134343386,3.8019864559,3.6957600117,0.3018193841,1.01580441,0.4974427223,4.689511776,2.4537756443,4.1242952347,3.9420263767,3.5108480453,3.2264206409,3.7149598598,2.3167104721,3.2939574718,4.5948591232,5.2439928055,5.0439567566,5.5547852516,3.7194025517,3.9602429867,3.9082942009,4.1189413071,3.1606686115,4.5600605011,4.7899327278,3.7412080765
AIF1L,2.7677373886,4.5756998062,4.265039444,7.6586756706,5.2612071037,5.6753277779,3.7971065044,4.5555586815,5.5371098518,5.2343058586,5.2104473114,3.8902423382,4.3024435043,5.0648655891,2.8640038967,4.5566806793,5.2799057961,0.976282239,5.0002841949,4.1672616005,0.6524552703,4.78058815,4.3330802917,3.0952830315,4.6668586731,4.2862086296,4.4920454025,5.3477153778,0.1281349957,4.5757236481,4.239443779,3.4162032604,5.8591022491,3.0770123005,4.6700925827,5.869738102,5.0732116699,2.2469308376,0.8487324715,6.0993161201,6.0252346992,5.8447670937,1.2246330976,5.6857833862,3.7871608734,4.494556427,2.9601707458,5.7572631836,4.6387515068,4.0574240685,5.2026724815,6.0691113472,3.1029033661,3.4240176678,4.5793251991,4.8824081421,2.8671116829,1.1763036251,3.8143761158,6.1646795273,2.2534115314,3.4723837376,3.6612250805,1.178408742,5.6177334785,4.8356966972,0.2035231739,7.037920475,4.112783432,0.4586045742,4.7029676437
NUP214,3.6525783539,4.7641124725,4.5961060524,4.5217795372,4.6344771385,4.7150588036,4.523059845,4.7461247444,4.7053809166,5.0527982712,4.7143721581,3.5628163815,4.5975012779,4.8130578995,3.8983631134,4.82594347,4.6737031937,4.6289134026,4.8810968399,4.8338108063,4.1358795166,5.2297916412,4.0788230896,4.4331331253,4.4547481537,4.8779063225,4.40670681,5.0399718285,3.6018984318,3.3632762432,3.8264365196,4.4080867767,4.982624054,4.4560241699,3.716804266,4.5957603455,4.3499951363,4.3449707031,3.9034142494,4.8738675117,4.9206886292,5.1120662689,4.7059335709,4.1897215843,4.3652935028,3.9629561901,5.354801178,4.3678321838,4.5438857079,4.5430006981,5.4378767014,4.9492921829,4.055811882,5.4887304306,4.2967143059,4.8719863892,3.8327279091,1.9190692902,3.7512173653,5.3117575645,4.3086447716,4.0182781219,3.4146482944,4.0343565941,4.435968399,4.0977625847,5.1795825958,4.8737001419,3.9398846626,4.2020335197,4.9991703033
SLC10A3,3.8079319,4.7384595871,5.1251301765,4.508181572,6.5079960823,4.044324398,4.1633377075,4.7089929581,4.636264801,4.4995527267,5.5710091591,3.7472262383,5.4532341957,5.1780853271,4.5838136673,5.0423159599,4.1007676125,4.5925226212,4.3336167336,5.0473246574,4.2653245926,4.8811850548,5.3130426407,4.4709467888,5.6365346909,4.2130670547,5.1778621674,5.8384199142,5.3770923615,5.05017519,3.7590386868,3.9179568291,4.7301940918,4.9856553078,3.7673580647,5.0570516586,3.9043395519,5.1835737228,3.9678971767,4.249232769,5.3218340874,3.7919912338,5.2807412148,4.5793128014,4.3949460983,4.4625368118,5.8139476776,4.1554903984,4.5822730064,6.5542712212,3.8903493881,5.3292422295,3.5704629421,5.7191038132,2.7670974731,6.420820713,5.9409346581,1.3478866816,3.6555006504,5.7040667534,4.7598962784,4.7330775261,4.2542915344,4.5018658638,6.355717659,4.2104592323,6.2236676216,5.4185137749,4.3631711006,4.4839577675,5.3303432465
CANX,8.9397964478,9.9881019592,9.7997722626,8.4535255432,9.2194395065,9.7026939392,8.9668369293,10.1439189911,10.0450773239,8.0392150879,9.1963558197,9.0381813049,9.8117828369,10.5271539688,9.1404666901,9.3840112686,9.3260545731,10.0313844681,9.6580629349,9.6691207886,10.3089532852,8.9947013855,8.0974054337,9.6553478241,8.3677864075,8.9977750778,8.5696582794,7.0347657204,9.9942541122,8.9676408768,9.3577098846,7.7499299049,8.6146364212,9.7076768875,9.7099819183,9.3843517303,8.4474134445,8.9250354767,8.6966199875,8.8931436539,9.0894527435,9.1086521149,10.2729797363,9.4769239426,5.0164518356,9.651181221,10.5424900055,9.982252121,9.1184711456,8.8949117661,9.2995033264,10.0608987808,8.8890686035,9.5152759552,8.9804849625,9.413105011,7.3214411736,5.4053659439,8.2296504974,9.5034799576,9.4972028732,9.0319108963,9.1830301285,9.6171770096,9.9298868179,8.3336515427,10.4370346069,9.7119607925,8.5611848831,9.5050210953,9.4269752502
ZNF484,1.0046379566,0.9378513098,0.8044633269,1.2352614403,2.0215222836,1.5762076378,1.943898797,2.3887901306,1.6323055029,1.5077185631,1.018619895,1.1255320311,2.0170881748,1.2085609436,0.7011249661,2.1079187393,1.3905576468,1.7876874208,0.010109528,2.0263433456,1.6589152813,1.061914444,0.7286310792,1.6436946392,1.8987269402,1.7876288891,0.863298595,0.434309572,1.9971116781,0.9790529609,1.0560493469,0.2765931487,1.2707741261,2.7408044338,0.6911696196,1.2354084253,1.4312111139,1.8252239227,1.768933773,0.1516042799,2.143948555,0.9089696407,1.4019962549,2.1457099915,0.2061393112,1.3742883205,2.1388602257,1.7825343609,0.9579153657,0.7738140821,0.4264225662,0.0132121108,1.4062536955,2.0244579315,3.1007320881,1.1735367775,1.4266190529,0.4591955245,0.5827409625,2.5678594112,1.8656060696,1.2904715538,1.1681028605,1.3997836113,1.3531087637,1.2779490948,1.3163427114,0.6592276692,1.1989907026,1.7679979801,1.3338358402
